Product Name,Product Price (EUR),Product Link,Description,Reviews
BILLY,39.99,https://www.ikea.com/at/de/p/billy-buecherregal-weiss-50263838/,BILLY Bücherregal - weiß 40x28x202 cm. Regale mit geringer Tiefe nutzen den vorhandenen Raum optimal aus - so findet vieles seinen Platz. Versetzbare Einlegeböden. Man kann bei wenig Platz mit einem Element beginnen und es je nach Aufbewahrungsbedarf erweitern.,"Renate: 5 stars - Hatte schon vor 30 Jahren Billy für Bücher.; Barbara: 4 stars - Billy passt immer.; Emina: 5 stars - Leichte Montage und schönes Regal; Barbara: 5 stars - Sehr gut; Waltraud: 5 stars - Sehr gut; Astrid: 5 stars - Bin zufrieden damit; Iris: 5 stars - Ich bin mit dem Regal sehr zufrieden.; Claudia: 5 stars - Einfacher Aufbau, günstig und praktisch.; Verifizierter Kauf: 5 stars - voll zufrieden, kann ich jedem weiter empfehlen!; Martina: 5 stars - Ja auf jeden Fall ,passt überall dazu !; Verifizierter Kauf: 4 stars - Hab schon vor 20 Jahren Billys gekauft ... schönes Design, praktisch, ABER leider eä1 oder 2 cm zu hoch! Hab den Billy direkt neben dem Pax stehen und kaschiere die Höhendifferenz mit einer Pflanze. Warum kann man die nicht gleich hoch anfertigen? Es gibt sicher mehrere Kunden, die dieses Problem haben. Auch leicht unterschiedlicher Farbton (weiß)!; Sonja: 5 stars - Habe für ein leeres Eck in der Küche ein Regal gesucht, dieses passt perfekt hinein und bietet genug Platz für meine Vorratsdosen und Geschirr.; Verifizierter Kauf: 5 stars - Ich habe schon mehrere Billy Bücherregale, alter und neuer Generation und bin damit sehr zufrieden. Ich finde sie einfach praktisch und pflegeleicht.; Verifizierter Kauf: 5 stars - ich bin total begeistert.; Verifizierter Kauf: 5 stars - Haben schon 3 Billy's und finden dieses System einfach toll, mit und auch ohne Tür; Antonella: 5 stars - Ist von den Abmessungen her genau unser Produkt, unsere Tochter hat nun ihr erstes Bücherregal.; Antonella: 4 stars - Seit 1984 haben sich in unserem Haus über 50 Billy-Regale angesammelt, die wir mittlerweile im Schlaf zusammenbauen können. Natürlich erwartet niemand, dass 35 jahre lang die gleiche Holz-Furnier-Farbe erhältlich ist (angefangen haben wir mit Mahagony/dunkelbraun (90 und 60 cm breit), dann Kirsche, dann Nussbaum/mittelbraun). Aber der Farbwechsel vollzieht sich immer schneller, manchmal innerhalb von nur zwei, drei Jahren, und bald passt gar nichts mehr zusammen. Ärgerlich sind die minimalst-Änderungen bei den Maßen. Selbst innerhalb der weißen Billys differiert die Höhe (mit einem Aufsatz) nun um ca. 1 cm, auch die Regalbodenlöcher passen nicht mehr zusammen (sind nicht mehr parallel), das muss doch nicht sein, was soll das bringen? Nach 35 Jahren als Fazit: Billys sind super, zeitlos-formschön, werden aber immer leichter und in der Qualität billiger, sodass sich erstens auch die nurmehr 80 breiten Regalböden nach kurzer Zeit durchbiegen und zweitens ein Regal auch nicht mehr, wie früher, problemlos mehrere Umzüge überlebt. Schade, dass damit die Wegwerfmentalität gefördert wird.; Antonella: 5 stars - Einfach zu montieren und schön.; Verifizierter Kauf: 4 stars - Klassiker, immer wieder ein guter Kauf!; Verifizierter Kauf: 5 stars - Vor einiger Zeit gekauft und noch immer zufrieden."
KALLAX,29.99,https://www.ikea.com/at/de/p/kallax-regal-weiss-20275814/,KALLAX Regal - weiß 77x77 cm. Das schlichte Design mit klaren Linien macht KALLAX flexibel und einfach zu Hause einsetzbar. Kann je nach Bedarf an der Wand befestigt oder auf den Boden gestellt werden. Dieses Möbelstück unbedingt mit dem beigepackten Beschlag an der Wand befestigen.,"Daniel: 5 stars - :); Helmut: 3 stars - Leider mit der Leichtbauweise nicht sehr stabil.; Antonella: 5 stars - Das Preis- Leistungsverhältnis ist bei diesem Produkt genial.; Medina: 5 stars - Super; Jasmina: 1 stars - Wir haben bereits drei Kallax-Regale. Wir haben sie ohne Probleme zusammengebaut. Sie wurden 2018 und 2022 gekauft. Allerdings ist das, was ich 2024 gekauft habe, beim Zusammenbau ständig auseinandergefallen. Die Holzdübel sind siebenmal gebrochen! Nachdem es uns gelungen ist, sie herauszubekommen und neue zu besorgen, sind sie weiterhin gebrochen. Beim Zusammenbau ist es sogar einmal umgefallen, weil ein Dübel gebrochen ist, und hat dabei eine Kommode beschädigt, die wir haben! Ich bin sehr, sehr verärgert darüber!; Thomas: 5 stars - sehr gute Verarbeitung, schnell montiert... einfach zeitlos,.. wirkt modern und schlicht.. vielseitig einsetzbar; Georg: 4 stars - Das Kallax kauft man halt zähneknirschend trotzdem, auch wenn sich der Preis nahezu verdoppelt hat.; Cristiana: 5 stars - Comodo da montare, perfetto per i miei dischi. Rapporto qualità presso ottimo; Karin: 5 stars - Leicht zusammen zu bauen!; Petra: 4 stars - Preis Leistung passt; Silvia: 5 stars - Da ich schon einen hatte bin ich noch immer total begeistert; Evamaria: 4 stars - Haben fürs Kinderzimmer solche Kösten besorgt- jetzt in Aktion preis / Leistung top. Wünschenswert wären aber Kisten fürs Regal mit Deckel bzw auch eine größere auswahl an Kisten.; Judith: 5 stars - Mit Angebotspreis super! Zum Normalpreis bissl teuer!; Klaudia: 5 stars - Passt alles; Romana: 5 stars - Preis Leistung ok; Conny: 5 stars - Top; Bianca: 5 stars - Sieht gut aus und erfüllt seine Aufgabe :); Verifizierter Kauf: 5 stars - Sehr geräumig und dekorativ; Verifizierter Kauf: 5 stars - Erfüllt genau den Zweck... quadratisch, praktisch... ;-); Verifizierter Kauf: 4 stars - standfest gut proportional, mit geschick allein zu schaffen"
LACK,69.99,https://www.ikea.com/at/de/p/lack-wandregal-weiss-60282186/,"LACK Wandregal - weiß 30x190 cm. Regale mit geringer Tiefe machen mehr aus einem Raum; Wände lassen sich effektiv nutzen und man kann eine Menge unterbringen, ohne viel Platz zu benötigen. Kann längs oder quer angebracht werden. Schrauben für die Wandmontage liegen nicht bei.","Melpomeni: 5 stars - Sehr zufrieden damit; Elisabeta: 5 stars - Perfekt für Taschen, Bilder; Verifizierter Kauf: 5 stars - Habe das Regal in meiner schminkecke angebracht sieht super aus, viel Stauraum und suoer einfach zusammengebaut; Verifizierter Kauf: 5 stars - Es ist total schön, praktisch und wie bei allem von Ikea super leicht zu montieren.; Antonella: 5 stars - Passt perfekt in unser Wohnzimmer.; Verifizierter Kauf: 5 stars - Vor einiger Zeit gekauft und sind sehr zufrieden!; Verifizierter Kauf: 5 stars - Gesucht - gefunden - gekauft - zufrieden!; Verifizierter Kauf: 5 stars - Super und so wie ich es mir zuhause vorgestellt habe; Antonella: 5 stars - Wie immer klasse, wie immer toll; Antonella: 5 stars - Wir sind zufrieden mit dem Produkt. Nutzen es für unseren Bücherüberschuss. Sieht stylisch und bunt zugleich aus. Die Wand ist nicht so dick, sodass wir es aus Sicherheitsgründen nur kurz oberhalb des Bodens montieren wollten mit Stütze darunter (die man aber nicht sieht).; Antonella: 5 stars - Weil es voll meine Wünsche erfüllt, werde ich no 2 kaufen; Antonella: 4 stars - Alles gut nur fixierung an die Wand ist hasslich und nicht sehr stabil.; Antonella: 5 stars - Optisch hochwertig durch die dicken stabilen platten. sehr stabil, sehr einfach aufzubauen"
BILLY,126.97,https://www.ikea.com/at/de/p/billy-regalkomb-mit-eckloesung-weiss-s99395936/,BILLY Regalkomb. mit Ecklösung - weiß 95/95x28x202 cm. Versetzbare Einlegeböden. Mit BILLY Eckbeschlägen lässt sich ganz einfach eine Ecklösung gestalten; die Regale stehen sicher und stabil. Dieses Möbelstück unbedingt mit dem beigepackten Beschlag an der Wand befestigen.,
KALLAX,49.99,https://www.ikea.com/at/de/p/kallax-regal-weiss-00275848/,KALLAX Regal - weiß 42x147 cm. Das schlichte Design mit klaren Linien macht KALLAX flexibel und einfach zu Hause einsetzbar. Die Böden sind ideal auf den Regalrahmen abgestimmt und verleihen ihm einen stabilen und einheitlichen Ausdruck.,"Wolfgang: 5 stars - Sehr gute Ware leicht zum montieren; Almira: 4 stars - Git; Norbert: 4 stars - Grundsätzlich ok, Bauweise aber etwas zu leicht, wenn man das Regal vertikal freistehend aufstellen will (Rahmenholz hat Hohlräume).; Susanne: 3 stars - Warum ist ein Regal im Angebot um ca. einen cm niedriger als das Teil das ich vor Jahren gekauft hab ?; Klara: 5 stars - und zeitloses Design. Ich habe insgesamt 3 verschiedene Kallax-Versionen und bin sehr zufrieden :); Carmen: 5 stars - Alles top; Ruth: 5 stars - Ein echter Klassiker; Thomas: 4 stars - Sehr praktisch; Susanne: 5 stars - schlichtes Design passt genau für meinen Bedarf
schade das es nicht mehr Holz- und Farbmöglichkeiten gibt; Melanie: 5 stars - Super Preis-Leistungsverhältnis; Gertrude: 5 stars - Sehr gutes Preis Leistungsverhältnis und super das Kallax schon so lange im Ikea Programm ist.; Verifizierter Kauf: 4 stars - Man kann es gut kombinieren.; Verifizierter Kauf: 5 stars - War schnell aufgebaut und passt perfekt ins Kinderzimmer. Bin sehr zufrieden.; Verifizierter Kauf: 5 stars - Wir verwenden dieses Regal als Sitzbank bei einer kleinen Essecke. Passt perfekt. Unten müssen wir noch kleine Füße rauf schrauben dann ist unsre neue Bank perfekt.; Verifizierter Kauf: 5 stars - Es ist ein einfaches, zeitloses aber dennoch sehr sehr schönes Regal. Es passt einfach immer und überall!!!! Ich liebe dieses Regal und habe es im ganzen Haus in verschiedenen Räumen. Würde es immer wieder kaufen.; Verifizierter Kauf: 5 stars - Ist nen Regal und benimmt sich wie nen Regal; Verifizierter Kauf: 5 stars - Einfach und perfekt im Zusammenbau; Verifizierter Kauf: 5 stars - Klassisches Regal, welches nun in meinem Vorzimmer steht :-); Verifizierter Kauf: 5 stars - Sehr zufrieden sieht toll aus.; Verifizierter Kauf: 5 stars - Perfekt, schlicht und massiv!"
KALLAX,119.99,https://www.ikea.com/at/de/p/kallax-regal-mit-4-einsaetzen-weiss-s59278307/,KALLAX Regal mit 4 Einsätzen - weiß 77x147 cm. Man kann bei wenig Platz mit einem Element beginnen und es je nach Aufbewahrungsbedarf erweitern. Die praktischen Einsätze helfen Unordnung zu vermeiden und sorgen für eine saubere und aufgeräumte Optik. Mit Beschlägen zur Wandbefestigung.,"Eva: 5 stars - Sehr zufrieden; Gertraud: 4 stars - Ich bin mit dem neuen Kasten sehr zufrieden. Auch Aufbau war sehr leicht und einfach.; Verifizierter Kauf: 5 stars - Es ist sehr individuell einfach super; Verifizierter Kauf: 5 stars - Vor kurzem gekauft und sehr zufrieden damit.; Verifizierter Kauf: 5 stars - Gekauft, schnell aufgebaut und mich gefreut; Verifizierter Kauf: 5 stars - Vor der Coronazeit gekaft und dann zuhause aufgebaut..wird für die Babywäsche für das Neugeborene im Juni verwendet..freuen uns darauf!; Verifizierter Kauf: 5 stars - Verschiedene praktische Einsätze, leicht aufzubauen; Antonella: 5 stars - Unser mittlerweile x-ter Kallax im Haus, weil so praktisch und vielfältig einsetzbar :-) und wir sind immer wieder begeistert."
GNEDBY,29.99,https://www.ikea.com/at/de/p/gnedby-regal-weiss-40277143/,GNEDBY Regal - weiß 202 cm. Versetzbare Einlegeböden. Dieses Möbelstück unbedingt mit dem beigepackten Beschlag an der Wand befestigen. Die Befestigungsart ist abhängig vom Wandmaterial. Bitte Schrauben und Dübel entsprechend der Wandbeschaffenheit verwenden (separat erhältlich).,"Franz: 4 stars - gutes Preis - Leistungsverhältnis
sehr einfaches Material; Ingrid: 5 stars - Passt wunderbar zu den Billy Regalen und ist einfach spitze! 
Schade dass es das einzige CD Regal nur mehr in weiß gibt.; Gabriele: 5 stars - Ich bin zufrieden mit Bax, Billy und Gnedby. Einzige Kritik: man bekommt nicht immer alle Farben die man braucht wenn man später zukaufen will.; Peter: 5 stars - alles in ordnung; Silvia: 5 stars - Für CD oder DVD's sehr gut geeignet, leicht zusammenzubauen, hab es an die Wand gedübelt, sicher ist sicher, und ist ein toller Blickfang.; Verifizierter Kauf: 5 stars - Als Entlastung für mein grösseres CD Regal gekauft, mittlerweile bereits ein 2. drangegeben. Schaut gut aus, gut zusammenzubauen, wackelt nicht und war preislich günstig.; Verifizierter Kauf: 5 stars - Entspricht ganz meinen Erwartungen; Verifizierter Kauf: 5 stars - Das Regal ist einfach aufzubauen und steht relativ stabil trotz der Höhe und der geringen Breite. Kippschutz ist mit dabei und sollte genutzt werden.; ANTONELLA: 5 stars - Flexible Fächereinteilung sehr praktisch, verwenden das Regal nicht für CD´s, sondern für Reiseführer.; Verifizierter Kauf: 5 stars - Sehr einfach aufzubauendes Regal mit Platz für viele CD‘s oder DVD‘s da die Fächer in verschiedenen Höhen einsetzbar sind.; Antonella: 5 stars - Klein aber fein auf dem Platz; Antonella: 5 stars - vor kurzem gekauft sehr zufrieden; Antonella: 5 stars - Einfach, praktisch, gut, altbewährt; Verifizierter Kauf: 5 stars - Ich habe 4 Gnedby für meinen Bastelbereich gekauft. Ich verwende jeweils zwei übereinanderliegend (ohne Fächer) auf meinem Schreibtisch. Ein tolles Regal zum unschlagbaren Preis!; Verifizierter Kauf: 5 stars - Sehr zufrieden. Variabel, für vieles zu gebrauchen.; ANTONELLA: 4 stars - Erfüllt die Erwartungen an ein CD Regal, nutze es auch für Bücher; Verifizierter Kauf: 5 stars - Benutze dieses Regal als DVD Regal; Antonella: 3 stars - Eigentlich finde ich das Regal sehr gut, aufgrund der versetzbaren Böden ist es auch flexibel. Und der Preis, vor allem für die weiße Ausführung, ist auch top! Was ich aber schade finde - wenn man mehrere davon hat (weil eine große CD/DVD Kollektion), dann geht zu viel Platz verschwendet, weil die Regal dann immer zwei Seitenwände aneinander stehen haben. Habe davon 5 zuhause, stehen nebeneinander, da könnte ich mir 4 innere Seitenwände sparen, wenn das Design dazu flexibler wäre. Vergeudet nicht nur Platz, sondern sieht auch klobig au, wenn nach 16,2 cm Platz im Regal 3,8 cm Wand kommen.. Eine Art Erweiterungsset, wo die inneren Wände beidseitig gebohrt sind, wäre toll. Oder eine Variante die breiter ist als die 16,2 cm Innenöffnung., Weiter - dass das mittlere, stabilisierende Regalfach fix an einer Stelle ist macht es etwas unpraktisch, weil man, bei reiner DVD Belegung, oben und unten jeweils zwei halbe Fächer übrig hat.; Verifizierter Kauf: 4 stars - Ich finde es nur etwas schade dass wenn man ein DVD Regal in die Mitte setzen will das ganze nicht mehr so ganz funktioniert mit der Höhe restlichen Fächer; Antonella: 4 stars - bin mit dem Produkt zufrieden."
HEJNE,39.99,https://www.ikea.com/at/de/p/hejne-1-element-kiefer-s29031416/,"HEJNE 1 Element - Kiefer 78x50x171 cm. Die Kombination kann durch weitere Elemente und Böden ergänzt werden, wenn mehr Platz zum Unterbringen benötigt wird. Unbehandeltes Massivholz ist ein robustes Naturmaterial, das durch Ölen oder Wachsen noch strapazierfähiger und pflegeleichter wird.","Claudia: 3 stars - Qualitativ schlechter als das Vorgängermodell.; Elfriede: 5 stars - Ich habe dieses Regal seit über 25 Jahren in meinem Keller und es ist noch immer spitze. Als ich es damals gekauft habe, gabs auch noch Böden für Wein/Flaschen dazu :-) Heute habe ich mir 2 weitere Regale für den Abstellraum gekauft, und was soll ich sagen: Für diesen Zweck, nämlich Ordnung in Abstellraum/Keller, bei mir noch immer die Nr.1.; Verifizierter Kauf: 4 stars - Schnell und einfach aufzubauen. Zweckentsprechend !!; Verifizierter Kauf: 4 stars - Für den Keller, für mittelschwere Belastbarkeit; Antonella: 4 stars - Leiider, will man einen Regal zubauen, muß der schonvorhanhene Regal von der Wand verstellt werden, d.h. Alles wegräumen :(; Verifizierter Kauf: 4 stars - ... dann ist dieses Regal optimal: Einfach aufzubauen, variabel kombinierbar, robust. Astlöcher, Harz und kleine Späne dürfen einen nicht stören. Habe das System seit Jahrzehnten im Keller und jetzt auch (etwas zweckentfremdet) in der Firma.; Verifizierter Kauf: 5 stars - Steht super da man die Füße einzeln verstellen kann; Verifizierter Kauf: 4 stars - Das Regal ist praktisch zur Lagerung. An die Wand schrauben ist wichtig, da es sonst eher wackelig ist. Für dünne Flaschen eher nicht geeignet. Sehr empfehlenswert.; Verifizierter Kauf: 5 stars - Bin sehr zufrieden mit dem Produkt. Einfacher Zusammenbau.; Verifizierter Kauf: 5 stars - Erfüllt seinen Zweck einwandfrei; Verifizierter Kauf: 5 stars - Sehr zufrieden immer noch!!; Verifizierter Kauf: 5 stars - Top, ist nicht nur sehr praktisch sondern sieht auch gut aus!; Verifizierter Kauf: 5 stars - Immer noch zufrieden.Leicht im Zusammenbau.Sehr stabil-; Antonella: 5 stars - Die Preis-Leistung ist Super. Allerdings nur mit dem Metallkreuz stabil.; Verifizierter Kauf: 5 stars - Dachte nicht das dieser Artikel trotz des niedrigen Preises der Art Stabil ist!; Verifizierter Kauf: 5 stars - Sehr Zufrieden, kaufe es gerne wieder!; Verifizierter Kauf: 5 stars - Sehr stabil und funktional; Verifizierter Kauf: 5 stars - Preis Leistung ist mehr als perfekt; Antonella: 2 stars - Regal ist an und für sich super geeignet für Abstellräume, das war auch der Grund warum ich es gekauft habe....leider waren die Pfosten ungleich zugeschnitten und zwei Regalböden total verzogen. Da aber die Benzinkosten teurer sind muss ich wohl damit leben....; Antonella: 5 stars - Bewahrt ohne Probleme Putzutensilien, Müllsäcke, Schuhe und Anderes auf."
BILLY / OXBERG,149.99,https://www.ikea.com/at/de/p/billy-oxberg-buecherregal-mit-paneel-vitrtueren-weiss-s69281776/,"BILLY / OXBERG Bücherregal mit Paneel-/Vitrtüren - weiß 80x30x202 cm. BILLY ist ein vielseitiges Bücherregal, das auch als Aufbewahrungslösung funktioniert und sich für viele verschiedene Einsatzmöglichkeiten zu Hause eignet. Erfordert eine Deckenhöhe von mind. 205 cm.","Virginia S.: 5 stars - Bin sehr zufrieden mit der Vitrine, einfach aufzubauen und sieht schön aus. Verstehe nur nicht wieso das schwarze Regal mehr kostet als das weiße? Sonst alles Top; Susanne: 5 stars - Top Produkt; Melissa: 5 stars - Mal im Ernst .. es ist einfach cool und schaut so richtig schön aus; Verifizierter Kauf: 5 stars - Eine sehr schöne Vitrine mit viel Stauraum.; Verifizierter Kauf: 4 stars - Relativ einfach zusammen zu bauen bis auf die Türgriffe, die sind mühsam. Unbedingt die Wandhalterung verwenden!; Verifizierter Kauf: 5 stars - Alles so wie ich es erwartet habe, würde es wieder kaufen!; Antonella: 5 stars - Gekauft, lieferung war perfekt, zsammenbauen und es hat alles perfekt gepasst. Umtausch war problemlos. Toll!; Verifizierter Kauf: 5 stars - Leicht aufzubauen und sieht echt toll aus"
EKET,250.0,https://www.ikea.com/at/de/p/eket-schrankkombination-fuer-wandmontage-dunkelgrau-nussbaumnachbildung-s29492747/,EKET Schrankkombination für Wandmontage - dunkelgrau/Nussbaumnachbildung 175x35x70 cm. Spart Platz und nutzt die Wandfläche optimal. Durch Kombination von offener und geschlossener Aufbewahrung lässt sich Dekoratives und Nützliches nach Bedarf zeigen oder verbergen.,"Maria: 1 stars - Das Stecksystem ist eine ganz gute Idee - jedoch die Fronten /Türen sind qualitativ sehr schlecht und billig gemacht . Versteh nicht, warum da keine Scharniere vorgesehen sind. Die Türen können nicht justiert werden und mit diesen Plastikstiften ist das nicht möglich. Könnte mir auch vorstellen, dass diese nach Monaten schon abgenutzt u ausgeleiert sein werden. Wer sich ärmer und Frustration beim Aufbau ersparen will, sollte dieses Produkt meiden. Schade um das Holz und die Ressourcen."
BESTÅ,150.0,https://www.ikea.com/at/de/p/besta-schrankeinheit-weiss-s29307820/,BESTÅ Schrankeinheit - weiß 60x40x202 cm. Versetzbarer Einlegeboden; lässt sich dem Aufbewahrungsbedarf anpassen Inneneinrichtung aus der Serie BESTÅ ist eine gute Ergänzung zur optimalen Nutzung aller Fächer. Dieses Möbelstück unbedingt mit dem beigepackten Beschlag an der Wand befestigen.,Verifizierter Kauf: 5 stars - Bin zufrieden mit meiner Wahl! Einfach top!
BILLY / HÖGADAL,109.99,https://www.ikea.com/at/de/p/billy-hoegadal-buecherregal-mit-tuer-weiss-s29562491/,BILLY / HÖGADAL Bücherregal mit Tür - weiß 40x30x202 cm. Das Produkt kann dem Recycling oder der Energiegewinnung zugeführt werden. Die Befestigungsart ist abhängig vom Wandmaterial. Bitte Schrauben und Dübel entsprechend der Wandbeschaffenheit verwenden (separat erhältlich).,
EKET,15.0,https://www.ikea.com/at/de/p/eket-schrank-weiss-70332124/,"EKET Schrank - weiß 35x25x35 cm. Man kann bei wenig Platz mit einem Element beginnen und es je nach Aufbewahrungsbedarf erweitern. Kann auf dem Boden stehen oder an die Wand montiert werden, damit mehr Bodenfläche frei bleibt.",Giorgia: 1 stars - Die Montage ist eine Albtraum! ; Brigitte: 5 stars - 👍super; Erich: 5 stars - Einfacher Zusammenbau. Viele Kombinationen möglich; Barbara: 5 stars - Für meine Zwecke perfekt; Antonella: 2 stars - Gekauft und zurück gebracht; Antonella: 5 stars - Passt perfekt und sehr schneller einfacher Zusammenbau; Antonella: 1 stars - Die gesamte EKET Serie ist von minderster Qualität! Hier hat IKEA einfach 2 Kartonscheiben zusammengeklabt und angemalt. Der gesamte Schrank ist schon während der Montage zerbröselt.
HEMNES,199.0,https://www.ikea.com/at/de/p/hemnes-buecherregal-weiss-gebeizt-hellbraun-60413502/,HEMNES Bücherregal - weiß gebeizt/hellbraun 90x197 cm. Massivholz sorgt für eine natürliche Note. Mit versetzbaren Böden für bedarfsangepasste Aufbewahrung. 1 fester Boden für erhöhte Stabilität. Der untere Boden kann herausgenommen werden; darunter lassen sich z.B. Mehrfachsteckdosen verbergen.,"Robert: 5 stars - Sieht gut aus, ist ideal für meine Zwecke und preislich optimal; Nadja: 5 stars - Schön und stabil; Verifizierter Kauf: 5 stars - Etwas knifflig beim Aufbauen, aber wirklich sehr schön; Verifizierter Kauf: 5 stars - seit einiger zeit gekauft und noch immer zufrieden; Antonella: 4 stars - Gefällt mir vom Design sehr gut; Antonella: 5 stars - Bin sehr zufrieden mit dem hemnes. Er steht in meinem Wohnzimmer; Verifizierter Kauf: 1 stars - eigentlich kein gutes Regal Rückwand sehr sehr billig; Verifizierter Kauf: 4 stars - Gutte Anpassung möglich, passt sehr gut zu holz Möbel.; Verifizierter Kauf: 5 stars - Macht trotz schlichtem Design etwas her!; Verifizierter Kauf: 5 stars - Bissl teuer aber sein geld wert; Verifizierter Kauf: 5 stars - Massivholz fühlt sich gut an. Leichte Montage; Verifizierter Kauf: 5 stars - Wir haben das Regal vor ein paar Monaten gekauft und sind sehr zufrieden damit. Es sieht sehr schön und gut verarbeitet aus.; Antonella: 1 stars - Vor ein paar Jahren gekauft, nun löst sich hinten die Spannplatte und ein Einlegeboden ist auf einmal runter gebrochen. Die Zapfen, wo die Bretter aufliegen sind sehr kurz. Ich habe einfach Bücher drauf stehen gehabt, wofür das Regal eigentlich gedacht sein sollte. Die Zapfen passen nun nicht mehr in die vorgefertigten Löcher, da diese ausgerissen sind.; Verifizierter Kauf: 5 stars - Wieder gekauft....wieder voll zufrieden; Antonella: 5 stars - Wir haben das Bücherregal für das Kinderzimmer unserer Tochter gekauft und sind damit sehr happy!; Verifizierter Kauf: 5 stars - Passt einfach. Sieht gut aus.; Verifizierter Kauf: 5 stars - Es ist ein tolles Bücherregal, das Platz für viele Bücher findet.; Verifizierter Kauf: 5 stars - Das schön gearbeitete Regal sorgt mit den Echtholz Regalplatten für ein angenehm warmes Raumklima!; Antonella: 1 stars - Letzten Herbst erst gekauft, Rückwand löste sich ziemlich schnell ab. Nun nach einem halben Jahr kommt mir der ganze Inhalt entgegen da die Bretter des Regals durchrutschen ... Das Mittelbrett, das eigentlich der Stabilisierung dient, hat sich auch aus der Verankerung gelöst. Miese Qualität, so etwas tu ich mir bestimmt nicht mehr an; Verifizierter Kauf: 5 stars - Ist ok, nichts besonderes, aber Funktion und Form passen."
KALLAX,179.0,https://www.ikea.com/at/de/p/kallax-regal-weiss-70301537/,"KALLAX Regal - weiß 182x182 cm. Du kannst dieses Regal als Raumteiler verwenden, um einen Raum im Raum zu schaffen und darüber hinaus noch viel Platz für Aufbewahrung zu haben. Das schlichte Design mit klaren Linien macht KALLAX flexibel und einfach zu Hause einsetzbar.","Dinut: 1 stars - Ich habe es defekt erhalten; Michaela: 5 stars - Würde ich immer kaufen; Philipp: 5 stars - In meiner kleinen Wohnung bewährt sich das Regal sehr gut. Es ist relativ stabil, sofern man eine der schmalen Seiten an der Wand befestigt.
Viel Stauraum mit geringem Profil. Genauso lang, wie ein Bett breit ist.; Nadja: 3 stars - Grundsätzlich ein super Regal. Hübsch, viel Platz. Funktioniert perfekt als Raumteiler. Aber das Zusammenbauen hat die Beziehung zu meinem Partner auf die Probe gestellt. Wir mussten Pausen machen und am Ende wurde fast nichts mehr gesprochen. Auf jeden Fall sollte man also einen Tag zum Zusammenbauen wählen, an dem sonst nichts zu tun ist. Nicht weils unglaublich lange dauert, sondern weils unglaublich frustrierend ist.; Oswald: 5 stars - 👍👍👍; Mike-Patrick: 4 stars - Schaut gut aus; Verifizierter Kauf: 5 stars - Sehr geräumig.schaut einfachbsuper aus; Verifizierter Kauf: 5 stars - Sehr zufrieden, sehr guter Stauraum; Verifizierter Kauf: 5 stars - Tolle Extras! Individualität bei diesem Produkt absolut gegeben; Verifizierter Kauf: 5 stars - Sehr zufrieden mit den Raumteiler jede Menge Staufächer einfach super; Verifizierter Kauf: 5 stars - Schon 5 davon zu Hause. Perfekt fürs Kinderzimmer, und auch fürs Arbeitszimmer!; Verifizierter Kauf: 5 stars - Ich finde die Kallax Regale richtig super. Sie sind schnell aufzubauen. Funktionell, im schlichten Design. Wir verwenden es als Kombination m Spielzimmer für unsere Tochter, welches auch gleichzeitig das Büro ist. Mit geeigneten Boxen als Zubehör, perfekter Stauraum, um alles zu verstauen.; Verifizierter Kauf: 5 stars - Sehr hohe Passgenauigkeit; Verifizierter Kauf: 3 stars - Preis-Leistung passt. Die Kanten sind etwas scharf... geht aber. Der Aufbau war easy.... Die Baubeschreibung könnte etwas detailreiche sein; Verifizierter Kauf: 5 stars - Vor einiger Zeit gekauft, immer noch wie am ersten Tag; Verifizierter Kauf: 5 stars - Ein perfektes, stabiles Regal. Erfüllt seinen Zweck und schaut dabei spitze aus. Durch Accessoires sehr individuell gestaltbar; Verifizierter Kauf: 5 stars - Nachdem uns das erste Regal schon so begeistert hat, haben wir gleich nochmal 2 Stück gekauft und sind sehr zufrieden damit.; Verifizierter Kauf: 5 stars - Wir haben das Regal im Kinderzimmer. Damit sind die Spielsachen immer ordentlich sortiert und vor allem schaut es sehr nett aus. Ich liebe auch die unterschiedlichen Einsätze die man dazu nehmen kann.; Verifizierter Kauf: 5 stars - passt perfekt in meinen Kreativraum; Verifizierter Kauf: 5 stars - Sieht super aus und kann mit vielen Extra-Elementen ergänzt werden (Türen, Boxen, etc)"
HEMNES,1057.0,https://www.ikea.com/at/de/p/hemnes-aufbewkomb-tueren-schubladen-weiss-gebeizt-hellbraun-s09384051/,HEMNES Aufbewkomb.+Türen/Schubladen - weiß gebeizt/hellbraun 270x197 cm. Massivholz sorgt für eine natürliche Note. Mit versetzbaren Böden für bedarfsangepasste Aufbewahrung. 1 fester Boden für erhöhte Stabilität. Höhenverstellbare Füße; stabiler Stand auch auf unebenen Böden.,
BAGGEBO,19.99,https://www.ikea.com/at/de/p/baggebo-regal-metall-weiss-50481172/,"BAGGEBO Regal - Metall/weiß 60x25x116 cm. Der Metallrahmen und die Netzböden bieten einen schönen und praktischen Platz für Bücher, Dekoration und andere Dinge, die du liebst. Dieses Möbelstück unbedingt mit dem beigepackten Beschlag an der Wand befestigen.","Nell: 5 stars - ich habe damals zwei Stück zur Aufbewahrung meiner Pflanzen gekauft. Bin überrascht, wie gut die Regal das Gewicht meiner Pflanzen hält. 
Top Produkt, um einen super Preis :) "
